Problem:    lb_2
Rows:       2960
Columns:    8374 (8372 integer, 8372 binary)
Non-zeros:  33537
Status:     INTEGER OPTIMAL
Objective:  IND = 1016 (MINimum)

   No.   Row name        Activity     Lower bound   Upper bound
------ ------------    ------------- ------------- -------------
     1 IND                      1016                             
     2 CI1                         0            -0               
                                   0            -0             = 
   790 SpecCont[2,0,13]
                                   0            -0             = 
   791 SpecCont[2,1,0]
                                   0            -0             = 
   792 SpecCont[2,1,1]
                                   0            -0             = 
   793 SpecCont[2,1,2]
                                   0            -0             = 
   794 SpecCont[2,1,3]
                                   0            -0             = 
   795 SpecCont[2,1,4]
                                   0            -0             = 
   796 SpecCont[2,1,5]
                                   0            -0             = 
   797 SpecCont[2,1,6]
                                   0            -0             = 
   798 SpecCont[2,1,7]
                                   0            -0             = 
   799 SpecCont[2,1,8]
                                   0            -0             = 
   800 SpecCont[2,1,9]
                                   0            -0             = 
   801 SpecCont[2,1,10]
                                   0            -0             = 
   802 SpecCont[2,1,11]
                                   0            -0             = 
   803 SpecCont[2,1,12]
                                   0            -0             = 
   804 SpecCont[2,1,13]
                                   0            -0             = 
   805 SpecCont[2,3,0]
                                   0            -0             = 
   806 SpecCont[2,3,1]
                                   0            -0             = 
   807 SpecCont[2,3,2]
                                   0            -0             = 
   808 SpecCont[2,3,3]
                                   0            -0             = 
   809 SpecCont[2,3,4]
                                   0            -0             = 
   810 SpecCont[2,3,5]
                                   0            -0             = 
   811 SpecCont[2,3,6]
                                   0            -0             = 
   812 SpecCont[2,3,7]
                                   0            -0             = 
   813 SpecCont[2,3,8]
                                   0            -0             = 
   814 SpecCont[2,3,9]
                                   0            -0             = 
   815 SpecCont[2,3,10]
                                   0            -0             = 
   816 SpecCont[2,3,11]
                                   0            -0             = 
   817 SpecCont[2,3,12]
                                   0            -0             = 
   818 SpecCont[2,3,13]
                                   0            -0             = 
   819 SpecCont[2,4,0]
                                   0            -0             = 
   820 SpecCont[2,4,1]
                                   0            -0             = 
   821 SpecCont[2,4,2]
                                   0            -0             = 
   822 SpecCont[2,4,3]
                                   0            -0             = 
   823 SpecCont[2,4,4]
                                   0            -0             = 
   824 SpecCont[2,4,5]
                                   0            -0             = 
   825 SpecCont[2,4,6]
                                   0            -0             = 
   826 SpecCont[2,4,7]
                                   0            -0             = 
   827 SpecCont[2,4,8]
                                   0            -0             = 
   828 SpecCont[2,4,9]
                                   0            -0             = 
   829 SpecCont[2,4,10]
                                   0            -0             = 
   830 SpecCont[2,4,11]
                                   0            -0             = 
   831 SpecCont[2,4,12]
                                   0            -0             = 
   832 SpecCont[2,4,13]
                                   0            -0             = 
   833 SpecCont[2,5,0]
                                   0            -0             = 
   834 SpecCont[2,5,1]
                                   0            -0             = 
   835 SpecCont[2,5,2]
                                   0            -0             = 
   836 SpecCont[2,5,3]
                                   0            -0             = 
   837 SpecCont[2,5,4]
                                   0            -0             = 
   838 SpecCont[2,5,5]
                                   0            -0             = 
   839 SpecCont[2,5,6]
                                   0            -0             = 
   840 SpecCont[2,5,7]
                                   0            -0             = 
   841 SpecCont[2,5,8]
                                   0            -0             = 
   842 SpecCont[2,5,9]
                                   0            -0             = 
   843 SpecCont[2,5,10]
                                   0            -0             = 
   844 SpecCont[2,5,11]
                                   0            -0             = 
   845 SpecCont[2,5,12]
                                   0            -0             = 
   846 SpecCont[2,5,13]
                                   0            -0             = 
   847 SpecCont[2,6,0]
                                   0            -0             = 
   848 SpecCont[2,6,1]
                                   0            -0             = 
   849 SpecCont[2,6,2]
                                   0            -0             = 
   850 SpecCont[2,6,3]
                                   0            -0             = 
   851 SpecCont[2,6,4]
                                   0            -0             = 
   852 SpecCont[2,6,5]
                                   0            -0             = 
   853 SpecCont[2,6,6]
                                   0            -0             = 
   854 SpecCont[2,6,7]
                                   0            -0             = 
   855 SpecCont[2,6,8]
                                   0            -0             = 
   856 SpecCont[2,6,9]
                                   0            -0             = 
   857 SpecCont[2,6,10]
                                   0            -0             = 
   858 SpecCont[2,6,11]
                                   0            -0             = 
   859 SpecCont[2,6,12]
                                   0            -0             = 
   860 SpecCont[2,6,13]
                                   0            -0             = 
   861 SpecCont[2,7,0]
                                   0            -0             = 
   862 SpecCont[2,7,1]
                                   0            -0             = 
   863 SpecCont[2,7,2]
                                   0            -0             = 
   864 SpecCont[2,7,3]
                                   0            -0             = 
   865 SpecCont[2,7,4]
                                   0            -0             = 
   866 SpecCont[2,7,5]
                                   0            -0             = 
   867 SpecCont[2,7,6]
                                   0            -0             = 
   868 SpecCont[2,7,7]
                                   0            -0             = 
   869 SpecCont[2,7,8]
                                   0            -0             = 
   870 SpecCont[2,7,9]
                                   0            -0             = 
   871 SpecCont[2,7,10]
                                   0            -0             = 
   872 SpecCont[2,7,11]
                                   0            -0             = 
   873 SpecCont[2,7,12]
                                   0            -0             = 
   874 SpecCont[2,7,13]
                                   0            -0             = 
   875 SpecCont[2,8,0]
                                   0            -0             = 
   876 SpecCont[2,8,1]
                                   0            -0             = 
   877 SpecCont[2,8,2]
                                   0            -0             = 
   878 SpecCont[2,8,3]
                                   0            -0             = 
   879 SpecCont[2,8,4]
                                   0            -0             = 
   880 SpecCont[2,8,5]
                                   0            -0             = 
   881 SpecCont[2,8,6]
                                   0            -0             = 
   882 SpecCont[2,8,7]
                                   0            -0             = 
   883 SpecCont[2,8,8]
                                   0            -0             = 
   884 SpecCont[2,8,9]
                                   0            -0             = 
   885 SpecCont[2,8,10]
                                   0            -0             = 
   886 SpecCont[2,8,11]
                                   0            -0             = 
   887 SpecCont[2,8,12]
                                   0            -0             = 
   888 SpecCont[2,8,13]
                                   0            -0             = 
   889 SpecCont[2,9,0]
                                   0            -0             = 
   890 SpecCont[2,9,1]
                                   0            -0             = 
   891 SpecCont[2,9,2]
                                   0            -0             = 
   892 SpecCont[2,9,3]
                                   0            -0             = 
   893 SpecCont[2,9,4]
                                   0            -0             = 
   894 SpecCont[2,9,5]
                                   0            -0             = 
   895 SpecCont[2,9,6]
                                   0            -0             = 
   896 SpecCont[2,9,7]
                                   0            -0             = 
   897 SpecCont[2,9,8]
                                   0            -0             = 
   898 SpecCont[2,9,9]
                                   0            -0             = 
   899 SpecCont[2,9,10]
                                   0            -0             = 
   900 SpecCont[2,9,11]
                                   0            -0             = 
   901 SpecCont[2,9,12]
                                   0            -0             = 
   902 SpecCont[2,9,13]
                                   0            -0             = 
   903 SpecCont[2,10,0]
                                   0            -0             = 
   904 SpecCont[2,10,1]
                                   0            -0             = 
   905 SpecCont[2,10,2]
                                   0            -0             = 
   906 SpecCont[2,10,3]
                                   0            -0             = 
   907 SpecCont[2,10,4]
                                   0            -0             = 
   908 SpecCont[2,10,5]
                                   0            -0             = 
   909 SpecCont[2,10,6]
                                   0            -0             = 
   910 SpecCont[2,10,7]
                                   0            -0             = 
   911 SpecCont[2,10,8]
                                   0            -0             = 
   912 SpecCont[2,10,9]
                                   0            -0             = 
   913 SpecCont[2,10,10]
                                   0            -0             = 
   914 SpecCont[2,10,11]
                                   0            -0             = 
   915 SpecCont[2,10,12]
                                   0            -0             = 
   916 SpecCont[2,10,13]
                                   0            -0             = 
   917 SpecCont[2,11,0]
                                   0            -0             = 
   918 SpecCont[2,11,1]
                                   0            -0             = 
   919 SpecCont[2,11,2]
                                   0            -0             = 
   920 SpecCont[2,11,3]
                                   0            -0             = 
   921 SpecCont[2,11,4]
                                   0            -0             = 
   922 SpecCont[2,11,5]
                                   0            -0             = 
   923 SpecCont[2,11,6]
                                   0            -0             = 
   924 SpecCont[2,11,7]
                                   0            -0             = 
   925 SpecCont[2,11,8]
                                   0            -0             = 
   926 SpecCont[2,11,9]
                                   0            -0             = 
   927 SpecCont[2,11,10]
                                   0            -0             = 
   928 SpecCont[2,11,11]
                                   0            -0             = 
   929 SpecCont[2,11,12]
                                   0            -0             = 
   930 SpecCont[2,11,13]
                                   0            -0             = 
   931 SpecCont[2,12,0]
                                   0            -0             = 
   932 SpecCont[2,12,1]
                                   0            -0             = 
   933 SpecCont[2,12,2]
                                   0            -0             = 
   934 SpecCont[2,12,3]
                                   0            -0             = 
   935 SpecCont[2,12,4]
                                   0            -0             = 
   936 SpecCont[2,12,5]
                                   0            -0             = 
   937 SpecCont[2,12,6]
                                   0            -0             = 
   938 SpecCont[2,12,7]
                                   0            -0             = 
   939 SpecCont[2,12,8]
                                   0            -0             = 
   940 SpecCont[2,12,9]
                                   0            -0             = 
   941 SpecCont[2,12,10]
                                   0            -0             = 
   942 SpecCont[2,12,11]
                                   0            -0             = 
   943 SpecCont[2,12,12]
                                   0            -0             = 
   944 SpecCont[2,12,13]
                                   0            -0             = 
   945 SpecCont[2,13,0]
                                   0            -0             = 
   946 SpecCont[2,13,1]
                                   0            -0             = 
   947 SpecCont[2,13,2]
                                   0            -0             = 
   948 SpecCont[2,13,3]
                                   0            -0             = 
   949 SpecCont[2,13,4]
                                   0            -0             = 
   950 SpecCont[2,13,5]
                                   0            -0             = 
   951 SpecCont[2,13,6]
                                   0            -0             = 
   952 SpecCont[2,13,7]
                                   0            -0             = 
   953 SpecCont[2,13,8]
                                   0            -0             = 
   954 SpecCont[2,13,9]
                                   0            -0             = 
   955 SpecCont[2,13,10]
                                   0            -0             = 
   956 SpecCont[2,13,11]
                                   0            -0             = 
   957 SpecCont[2,13,12]
                                   0            -0             = 
   958 SpecCont[2,13,13]
                                   0            -0             = 
   959 SpecCont[3,0,0]
                                   0            -0             = 
   960 SpecCont[3,0,1]
                                   0            -0             = 
   961 SpecCont[3,0,2]
                                   0            -0             = 
   962 SpecCont[3,0,3]
                                   0            -0             = 
   963 SpecCont[3,0,4]
                                   0            -0             = 
   964 SpecCont[3,0,5]
                                   0            -0             = 
   965 SpecCont[3,0,6]
                                   0            -0             = 
   966 SpecCont[3,0,7]
                                   0            -0             = 
   967 SpecCont[3,0,8]
                                   0            -0             = 
   968 SpecCont[3,0,9]
                                   0            -0             = 
   969 SpecCont[3,0,10]
                                   0            -0             = 
   970 SpecCont[3,0,11]
                                   0            -0             = 
   971 SpecCont[3,0,12]
                                   0            -0             = 
   972 SpecCont[3,0,13]
                                   0            -0             = 
   973 SpecCont[3,1,0]
                                   0            -0             = 
   974 SpecCont[3,1,1]
                                   0            -0             = 
   975 SpecCont[3,1,2]
                                   0            -0             = 
   976 SpecCont[3,1,3]
                                   0            -0             = 
   977 SpecCont[3,1,4]
                                   0            -0             = 
   978 SpecCont[3,1,5]
                                   0            -0             = 
   979 SpecCont[3,1,6]
                                   0            -0             = 
   980 SpecCont[3,1,7]
                                   0            -0             = 
   981 SpecCont[3,1,8]
                                   0            -0             = 
   982 SpecCont[3,1,9]
                                   0            -0             = 
   983 SpecCont[3,1,10]
                                   0            -0             = 
   984 SpecCont[3,1,11]
                                   0            -0             = 
   985 SpecCont[3,1,12]
                                   0            -0             = 
   986 SpecCont[3,1,13]
                                   0            -0             = 
   987 SpecCont[3,2,0]
                                   0            -0             = 
   988 SpecCont[3,2,1]
                                   0            -0             = 
   989 SpecCont[3,2,2]
                                   0            -0             = 
   990 SpecCont[3,2,3]
                                   0            -0             = 
   991 SpecCont[3,2,4]
                                   0            -0             = 
   992 SpecCont[3,2,5]
                                   0            -0             = 
   993 SpecCont[3,2,6]
                                   0            -0             = 
   994 SpecCont[3,2,7]
                                   0            -0             = 
   995 SpecCont[3,2,8]
                                   0            -0             = 
   996 SpecCont[3,2,9]
                                   0            -0             = 
   997 SpecCont[3,2,10]
                                   0            -0             = 
   998 SpecCont[3,2,11]
                                   0            -0             = 
   999 SpecCont[3,2,12]
                                   0            -0             = 
  1000 SpecCont[3,2,13]
                                   0            -0             = 
  1001 SpecCont[3,4,0]
                                   0            -0             = 
  1002 SpecCont[3,4,1]
                                   0            -0             = 
  1003 SpecCont[3,4,2]
                                   0            -0             = 
  1004 SpecCont[3,4,3]
                                   0            -0             = 
  1005 SpecCont[3,4,4]
                                   0            -0             = 
  1006 SpecCont[3,4,5]
                                   0            -0             = 
  1007 SpecCont[3,4,6]
                                   0            -0             = 
  1008 SpecCont[3,4,7]
                                   0            -0             = 
  1009 SpecCont[3,4,8]
                                   0            -0             = 
  1010 SpecCont[3,4,9]
                                   0            -0             = 
  1011 SpecCont[3,4,10]
                                   0            -0             = 
  1012 SpecCont[3,4,11]
                                   0            -0             = 
  1013 SpecCont[3,4,12]
                                   0            -0             = 
  1014 SpecCont[3,4,13]
                                   0            -0             = 
  1015 SpecCont[3,5,0]
                                   0            -0             = 
  1016 SpecCont[3,5,1]
                                   0            -0             = 
  1017 SpecCont[3,5,2]
                                   0            -0             = 
  1018 SpecCont[3,5,3]
                                   0            -0             = 
  1019 SpecCont[3,5,4]
                                   0            -0             = 
  1020 SpecCont[3,5,5]
                                   0            -0             = 
  1021 SpecCont[3,5,6]
                                   0            -0             = 
  1022 SpecCont[3,5,7]
                                   0            -0             = 
  1023 SpecCont[3,5,8]
                                   0            -0             = 
  1024 SpecCont[3,5,9]
                                   0            -0             = 
  1025 SpecCont[3,5,10]
                                   0            -0             = 
  1026 SpecCont[3,5,11]
                                   0            -0             = 
  1027 SpecCont[3,5,12]
                                   0            -0             = 
  1028 SpecCont[3,5,13]
                                   0            -0             = 
  1029 SpecCont[3,6,0]
                                   0            -0             = 
  1030 SpecCont[3,6,1]
                                   0            -0             = 
  1031 SpecCont[3,6,2]
                                   0            -0             = 
  1032 SpecCont[3,6,3]
                                   0            -0             = 
  1033 SpecCont[3,6,4]
                                   0            -0             = 
  1034 SpecCont[3,6,5]
                                   0            -0             = 
  1035 SpecCont[3,6,6]
                                   0            -0             = 
  1036 SpecCont[3,6,7]
                                   0            -0             = 
  1037 SpecCont[3,6,8]
                                   0            -0             = 
  1038 SpecCont[3,6,9]
                                   0            -0             = 
  1039 SpecCont[3,6,10]
                                   0            -0             = 
  1040 SpecCont[3,6,11]
                                   0            -0             = 
  1041 SpecCont[3,6,12]
                                   0            -0             = 
  1042 SpecCont[3,6,13]
                                   0            -0             = 
  1043 SpecCont[3,7,0]
                                   0            -0             = 
  1044 SpecCont[3,7,1]
                                   0            -0             = 
  1045 SpecCont[3,7,2]
                                   0            -0             = 
  1046 SpecCont[3,7,3]
                                   0            -0             = 
  1047 SpecCont[3,7,4]
                                   0            -0             = 
  1048 SpecCont[3,7,5]
                                   0            -0             = 
  1049 SpecCont[3,7,6]
                                   0            -0             = 
  1050 SpecCont[3,7,7]
                                   0            -0             = 
  1051 SpecCont[3,7,8]
                                   0            -0             = 
  1052 SpecCont[3,7,9]
                                   0            -0             = 
  1053 SpecCont[3,7,10]
                                   0            -0             = 
  1054 SpecCont[3,7,11]
                                   0            -0             = 
  1055 SpecCont[3,7,12]
                                   0            -0             = 
  1056 SpecCont[3,7,13]
                                   0            -0             = 
  1057 SpecCont[3,8,0]
                                   0            -0             = 
  1058 SpecCont[3,8,1]
                                   0            -0             = 
  1059 SpecCont[3,8,2]
                                   0            -0             = 
  1060 SpecCont[3,8,3]
                                   0            -0             = 
  1061 SpecCont[3,8,4]
                                   0            -0             = 
  1062 SpecCont[3,8,5]
                                   0            -0             = 
  1063 SpecCont[3,8,6]
                                   0            -0             = 
  1064 SpecCont[3,8,7]
                                   0            -0             = 
  1065 SpecCont[3,8,8]
                                   0            -0             = 
  1066 SpecCont[3,8,9]
                                   0            -0             = 
  1067 SpecCont[3,8,10]
                                   0            -0             = 
  1068 SpecCont[3,8,11]
                                   0            -0             = 
  1069 SpecCont[3,8,12]
                                   0            -0             = 
  1070 SpecCont[3,8,13]
                                   0            -0             = 
  1071 SpecCont[3,9,0]
                                   0            -0             = 
  1072 SpecCont[3,9,1]
                                   0            -0             = 
  1073 SpecCont[3,9,2]
                                   0            -0             = 
  1074 SpecCont[3,9,3]
                                   0            -0             = 
  1075 SpecCont[3,9,4]
                                   0            -0             = 
  1076 SpecCont[3,9,5]
                                   0            -0             = 
  1077 SpecCont[3,9,6]
                                   0            -0             = 
  1078 SpecCont[3,9,7]
                                   0            -0             = 
  1079 SpecCont[3,9,8]
                                   0            -0             = 
  1080 SpecCont[3,9,9]
                                   0            -0             = 
  1081 SpecCont[3,9,10]
                                   0            -0             = 
  1082 SpecCont[3,9,11]
                                   0            -0             = 
  1083 SpecCont[3,9,12]
                                   0            -0             = 
  1084 SpecCont[3,9,13]
                                   0            -0             = 
  1085 SpecCont[3,10,0]
                                   0            -0             = 
  1086 SpecCont[3,10,1]
                                   0            -0             = 
  1087 SpecCont[3,10,2]
                                   0            -0             = 
  1088 SpecCont[3,10,3]
                                   0            -0             = 
  1089 SpecCont[3,10,4]
                                   0            -0             = 
  1090 SpecCont[3,10,5]
                                   0            -0             = 
  1091 SpecCont[3,10,6]
                                   0            -0             = 
  1092 SpecCont[3,10,7]
                                   0            -0             = 
  1093 SpecCont[3,10,8]
                                   0            -0             = 
  1094 SpecCont[3,10,9]
                                   0            -0             = 
  1095 SpecCont[3,10,10]
                                   0            -0             = 
  1096 SpecCont[3,10,11]
                                   0            -0             = 
  1097 SpecCont[3,10,12]
                                   0            -0             = 
  1098 SpecCont[3,10,13]
                                   0            -0             = 
  1099 SpecCont[3,11,0]
                                   0            -0             = 
  1100 SpecCont[3,11,1]
                                   0            -0             = 
  1101 SpecCont[3,11,2]
                                   0            -0             = 
  1102 SpecCont[3,11,3]
                                   0            -0             = 
  1103 SpecCont[3,11,4]
                                   0            -0             = 
  1104 SpecCont[3,11,5]
                                   0            -0             = 
  1105 SpecCont[3,11,6]
                                   0            -0             = 
  1106 SpecCont[3,11,7]
                                   0            -0             = 
  1107 SpecCont[3,11,8]
                                   0            -0             = 
  1108 SpecCont[3,11,9]
                                   0            -0             = 
  1109 SpecCont[3,11,10]
                                   0            -0             = 
  1110 SpecCont[3,11,11]
                                   0            -0             = 
  1111 SpecCont[3,11,12]
                                   0            -0             = 
  1112 SpecCont[3,11,13]
                                   0            -0             = 
  1113 SpecCont[3,12,0]
                                   0            -0             = 
  1114 SpecCont[3,12,1]
                                   0            -0             = 
  1115 SpecCont[3,12,2]
                                   0            -0             = 
  1116 SpecCont[3,12,3]
                                   0            -0             = 
  1117 SpecCont[3,12,4]
                                   0            -0             = 
  1118 SpecCont[3,12,5]
                                   0            -0             = 
  1119 SpecCont[3,12,6]
                                   0            -0             = 
  1120 SpecCont[3,12,7]
                                   0            -0             = 
  1121 SpecCont[3,12,8]
                                   0            -0             = 
  1122 SpecCont[3,12,9]
                                   0            -0             = 
  1123 SpecCont[3,12,10]
                                   0            -0             = 
  1124 SpecCont[3,12,11]
                                   0            -0             = 
  1125 SpecCont[3,12,12]
                                   0            -0             = 
  1126 SpecCont[3,12,13]
                                   0            -0             = 
  1127 SpecCont[3,13,0]
                                   0            -0             = 
  1128 SpecCont[3,13,1]
                                   0            -0             = 
  1129 SpecCont[3,13,2]
                                   0            -0             = 
  1130 SpecCont[3,13,3]
                                   0            -0             = 
  1131 SpecCont[3,13,4]
                                   0            -0             = 
  1132 SpecCont[3,13,5]
                                   0            -0             = 
  1133 SpecCont[3,13,6]
                                   0            -0             = 
  1134 SpecCont[3,13,7]
                                   0            -0             = 
  1135 SpecCont[3,13,8]
                                   0            -0             = 
  1136 SpecCont[3,13,9]
                                   0            -0             = 
  1137 SpecCont[3,13,10]
                                   0            -0             = 
  1138 SpecCont[3,13,11]
                                   0            -0             = 
  1139 SpecCont[3,13,12]
                                   0            -0             = 
  1140 SpecCont[3,13,13]
                                   0            -0             = 
  1141 SpecCont[4,0,0]
                                   0            -0             = 
  1142 SpecCont[4,0,1]
                                   0            -0             = 
  1143 SpecCont[4,0,2]
                                   0            -0             = 
  1144 SpecCont[4,0,3]
                                   0            -0             = 
  1145 SpecCont[4,0,4]
                                   0            -0             = 
  1146 SpecCont[4,0,5]
                                   0            -0             = 
  1147 SpecCont[4,0,6]
                                   0            -0             = 
  1148 SpecCont[4,0,7]
                                   0            -0             = 
  1149 SpecCont[4,0,8]
                                   0            -0             = 
  1150 SpecCont[4,0,9]
                                   0            -0             = 
  1151 SpecCont[4,0,10]
                                   0            -0             = 
  1152 SpecCont[4,0,11]
                                   0            -0             = 
  1153 SpecCont[4,0,12]
                                   0            -0             = 
  1154 SpecCont[4,0,13]
                                   0            -0             = 
  1155 SpecCont[4,1,0]
                                   0            -0             = 
  1156 SpecCont[4,1,1]
                                   0            -0             = 
  1157 SpecCont[4,1,2]
                                   0            -0             = 
  1158 SpecCont[4,1,3]
                                   0            -0             = 
  1159 SpecCont[4,1,4]
                                   0            -0             = 
  1160 SpecCont[4,1,5]
                                   0            -0             = 
  1161 SpecCont[4,1,6]
                                   0            -0             = 
  1162 SpecCont[4,1,7]
                                   0            -0             = 
  1163 SpecCont[4,1,8]
                                   0            -0             = 
  1164 SpecCont[4,1,9]
                                   0            -0             = 
  1165 SpecCont[4,1,10]
                                   0            -0             = 
  1166 SpecCont[4,1,11]
                                   0            -0             = 
  1167 SpecCont[4,1,12]
                                   0            -0             = 
  1168 SpecCont[4,1,13]
                                   0            -0             = 
  1169 SpecCont[4,2,0]
                                   0            -0             = 
  1170 SpecCont[4,2,1]
                                   0            -0             = 
  1171 SpecCont[4,2,2]
                                   0            -0             = 
  1172 SpecCont[4,2,3]
                                   0            -0             = 
  1173 SpecCont[4,2,4]
                                   0            -0             = 
  1174 SpecCont[4,2,5]
                                   0            -0             = 
  1175 SpecCont[4,2,6]
                                   0            -0             = 
  1176 SpecCont[4,2,7]
                                   0            -0             = 
  1177 SpecCont[4,2,8]
                                   0            -0             = 
  1178 SpecCont[4,2,9]
                                   0            -0             = 
  1179 SpecCont[4,2,10]
                                   0            -0             = 
  1180 SpecCont[4,2,11]
                                   0            -0             = 
  1181 SpecCont[4,2,12]
                                   0            -0             = 
  1182 SpecCont[4,2,13]
                                   0            -0             = 
  1183 SpecCont[4,3,0]
                                   0            -0             = 
  1184 SpecCont[4,3,1]
                                   0            -0             = 
  1185 SpecCont[4,3,2]
                                   0            -0             = 
  1186 SpecCont[4,3,3]
                                   0            -0             = 
  1187 SpecCont[4,3,4]
                                   0            -0             = 
  1188 SpecCont[4,3,5]
                                   0            -0             = 
  1189 SpecCont[4,3,6]
                                   0            -0             = 
  1190 SpecCont[4,3,7]
                                   0            -0             = 
  1191 SpecCont[4,3,8]
                                   0            -0             = 
  1192 SpecCont[4,3,9]
                                   0            -0             = 
  1193 SpecCont[4,3,10]
                                   0            -0             = 
  1194 SpecCont[4,3,11]
                                   0            -0             = 
  1195 SpecCont[4,3,12]
                                   0            -0             = 
  1196 SpecCont[4,3,13]
                                   0            -0             = 
  1197 SpecCont[4,5,0]
                                   0            -0             = 
  1198 SpecCont[4,5,1]
                                   0            -0             = 
  1199 SpecCont[4,5,2]
                                   0            -0             = 
  1200 SpecCont[4,5,3]
                                   0            -0             = 
  1201 SpecCont[4,5,4]
                                   0            -0             = 
  1202 SpecCont[4,5,5]
                                   0            -0             = 
  1203 SpecCont[4,5,6]
                                   0            -0             = 
  1204 SpecCont[4,5,7]
                                   0            -0             = 
  1205 SpecCont[4,5,8]
                                   0            -0             = 
  1206 SpecCont[4,5,9]
                                   0            -0             = 
  1207 SpecCont[4,5,10]
                                   0            -0             = 
  1208 SpecCont[4,5,11]
                                   0            -0             = 
  1209 SpecCont[4,5,12]
                                   0            -0             = 
  1210 SpecCont[4,5,13]
                                   0            -0             = 
  1211 SpecCont[4,6,0]
                                   0            -0             = 
  1212 SpecCont[4,6,1]
                                   0            -0             = 
  1213 SpecCont[4,6,2]
                                   0            -0             = 
  1214 SpecCont[4,6,3]
                                   0            -0             = 
  1215 SpecCont[4,6,4]
                                   0            -0             = 
  1216 SpecCont[4,6,5]
                                   0            -0             = 
  1217 SpecCont[4,6,6]
                                   0            -0             = 
  1218 SpecCont[4,6,7]
                                   0            -0             = 
  1219 SpecCont[4,6,8]
                                   0            -0             = 
  1220 SpecCont[4,6,9]
                                   0            -0             = 
  1221 SpecCont[4,6,10]
                                   0            -0             = 
  1222 SpecCont[4,6,11]
                                   0            -0             = 
  1223 SpecCont[4,6,12]
                                   0            -0             = 
  1224 SpecCont[4,6,13]
                                   0            -0             = 
  1225 SpecCont[4,7,0]
                                   0            -0             = 
  1226 SpecCont[4,7,1]
                                   0            -0             = 
  1227 SpecCont[4,7,2]
                                   0            -0             = 
  1228 SpecCont[4,7,3]
                                   0            -0             = 
  1229 SpecCont[4,7,4]
                                   0            -0             = 
  1230 SpecCont[4,7,5]
                                   0            -0             = 
  1231 SpecCont[4,7,6]
                                   0            -0             = 
  1232 SpecCont[4,7,7]
                                   0            -0             = 
  1233 SpecCont[4,7,8]
                                   0            -0             = 
  1234 SpecCont[4,7,9]
                                   0            -0             = 
  1235 SpecCont[4,7,10]
                                   0            -0             = 
  1236 SpecCont[4,7,11]
                                   0            -0             = 
  1237 SpecCont[4,7,12]
                                   0            -0             = 
  1238 SpecCont[4,7,13]
                                   0            -0             = 
  1239 SpecCont[4,8,0]
                                   0            -0             = 
  1240 SpecCont[4,8,1]
                                   0            -0             = 
  1241 SpecCont[4,8,2]
                                   0            -0             = 
  1242 SpecCont[4,8,3]
                                   0            -0             = 
  1243 SpecCont[4,8,4]
                                   0            -0             = 
  1244 SpecCont[4,8,5]
                                   0            -0             = 
  1245 SpecCont[4,8,6]
                                   0            -0             = 
  1246 SpecCont[4,8,7]
                                   0            -0             = 
  1247 SpecCont[4,8,8]
                                   0            -0             = 
  1248 SpecCont[4,8,9]
                                   0            -0             = 
  1249 SpecCont[4,8,10]
                                   0            -0             = 
  1250 SpecCont[4,8,11]
                                   0            -0             = 
  1251 SpecCont[4,8,12]
                                   0            -0             = 
  1252 SpecCont[4,8,13]
                                   0            -0             = 
  1253 SpecCont[4,9,0]
                                   0            -0             = 
  1254 SpecCont[4,9,1]
                                   0            -0             = 
  1255 SpecCont[4,9,2]
                                   0            -0             = 
  1256 SpecCont[4,9,3]
                                   0            -0             = 
  1257 SpecCont[4,9,4]
                                   0            -0             = 
  1258 SpecCont[4,9,5]
                                   0            -0             = 
  1259 SpecCont[4,9,6]
                                   0            -0             = 
  1260 SpecCont[4,9,7]
                                   0            -0             = 
  1261 SpecCont[4,9,8]
                                   0            -0             = 
  1262 SpecCont[4,9,9]
                                   0            -0             = 
  1263 SpecCont[4,9,10]
                                   0            -0             = 
  1264 SpecCont[4,9,11]
                                   0            -0             = 
  1265 SpecCont[4,9,12]
                                   0            -0             = 
  1266 SpecCont[4,9,13]
                                   0            -0             = 
  1267 SpecCont[4,10,0]
                                   0            -0             = 
  1268 SpecCont[4,10,1]
                                   0            -0             = 
  1269 SpecCont[4,10,2]
                                   0            -0             = 
  1270 SpecCont[4,10,3]
                                   0            -0             = 
  1271 SpecCont[4,10,4]
                                   0            -0             = 
  1272 SpecCont[4,10,5]
                                   0            -0             = 
  1273 SpecCont[4,10,6]
                                   0            -0             = 
  1274 SpecCont[4,10,7]
                                   0            -0             = 
  1275 SpecCont[4,10,8]
                                   0            -0             = 
  1276 SpecCont[4,10,9]
                                   0            -0             = 
  1277 SpecCont[4,10,10]
                                   0            -0             = 
  1278 SpecCont[4,10,11]
                                   0            -0             = 
  1279 SpecCont[4,10,12]
                                   0            -0             = 
  1280 SpecCont[4,10,13]
                                   0            -0             = 
  1281 SpecCont[4,11,0]
                                   0            -0             = 
  1282 SpecCont[4,11,1]
                                   0            -0             = 
  1283 SpecCont[4,11,2]
                                   0            -0             = 
  1284 SpecCont[4,11,3]
                                   0            -0             = 
  1285 SpecCont[4,11,4]
                                   0            -0             = 
  1286 SpecCont[4,11,5]
                                   0            -0             = 
  1287 SpecCont[4,11,6]
                                   0            -0             = 
  1288 SpecCont[4,11,7]
                                   0            -0             = 
  1289 SpecCont[4,11,8]
                                   0            -0             = 
  1290 SpecCont[4,11,9]
                                   0            -0             = 
